,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,"[0.8030430382680411, 0.7838890423018842, 0.7865467889121838, 0.7927802221510164, 0.7889658283040465]",0.7910449839874343,"[0.742639842983317, 0.7246625766871165, 0.7190184049079754, 0.738159509202454, 0.7173006134969325]",0.7283561894555591,"[0.742639842983317, 0.7246625766871165, 0.7190184049079754, 0.738159509202454, 0.7173006134969325]",0.7283561894555591,"[0.742639842983317, 0.7246625766871165, 0.7190184049079754, 0.738159509202454, 0.7173006134969325]",0.7283561894555591,"[0.728943311282879, 0.7086119262549647, 0.7029655080894975, 0.7236127790257709, 0.7003974853622053]",0.7129062020030634,"[0.742639842983317, 0.7246625766871165, 0.7190184049079754, 0.738159509202454, 0.7173006134969325]",0.7283561894555591,"[0.7420899504721291, 0.7224388621030078, 0.722673930841598, 0.7334827453248507, 0.7215173875810634]",0.7284405752645299,"[510.18759870529175, 273.3105905056, 247.03643989562988, 345.5049936771393, 252.93811964988708]","[1.1614696979522705, 1.1489908695220947, 1.1713173389434814, 1.1804356575012207, 1.1828947067260742]","[(4076, 10, 1), (4075, 10, 1), (4075, 10, 1), (4075, 10, 1), (4075, 10, 1)]"
