,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,"[0.8264233148035784, 0.8076455462792488, 0.8122776829956989, 0.8157265225420347, 0.8209372099359664]",0.8166020553113056,"[0.8145642658177477, 0.7934739355352168, 0.8014325507361719, 0.801592039800995, 0.810547263681592]",0.8043220111143446,"[0.8145642658177477, 0.7934739355352168, 0.8014325507361719, 0.801592039800995, 0.810547263681592]",0.8043220111143446,"[0.8145642658177477, 0.7934739355352168, 0.8014325507361719, 0.801592039800995, 0.810547263681592]",0.8043220111143446,"[0.8129005132330048, 0.7908780045818394, 0.7994971510691452, 0.7999236012396042, 0.8088012977992208]",0.8024001135845629,"[0.8145642658177477, 0.7934739355352168, 0.8014325507361719, 0.801592039800995, 0.810547263681592]",0.8043220111143446,"[0.8147151779220551, 0.7927764008783652, 0.8006693514837993, 0.8037314376658362, 0.8097157862218104]",0.8043216308343732,"[741.0472378730774, 558.9531359672546, 692.3962378501892, 768.8788626194, 1213.4788303375244]","[1.5552458763122559, 1.5291967391967773, 1.480926513671875, 1.5752284526824951, 1.4853711128234863]","[(5026, 10, 1), (5026, 10, 1), (5026, 10, 1), (5025, 10, 1), (5025, 10, 1)]"
