,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,"[0.6921491661648025, 0.679326247581493, 0.6737725513208564, 0.6777829581672992, 0.6969509975919875]",0.6839963841652877,"[0.6895054737636844, 0.678557946394866, 0.6679879199697999, 0.6749716874292185, 0.6913929784824462]",0.6804832012080031,"[0.6895054737636844, 0.678557946394866, 0.6679879199697999, 0.6749716874292185, 0.6913929784824462]",0.6804832012080031,"[0.6895054737636844, 0.678557946394866, 0.6679879199697999, 0.6749716874292185, 0.6913929784824462]",0.6804832012080031,"[0.6881715443515983, 0.677797479909988, 0.6661806077217785, 0.6737974226435045, 0.6893382041933989]",0.6790570517640536,"[0.6895054737636844, 0.678557946394866, 0.6679879199697999, 0.6749716874292185, 0.6913929784824462]",0.6804832012080031,"[0.689021749369834, 0.6777887221651642, 0.6693876617147764, 0.6751545537731414, 0.691640408331774]",0.680598619070938,"[1112.7867379188538, 971.1621735095978, 440.6516649723053, 694.2963118553162, 744.4698910713196]","[1.670396327972412, 1.5883262157440186, 1.6127684116363525, 1.6401269435882568, 1.4484710693359375]","[(5298, 10, 1), (5298, 10, 1), (5298, 10, 1), (5298, 10, 1), (5298, 10, 1)]"
