,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,"[0.8592868189682875, 0.8563041010095618, 0.8504997306336589, 0.8576605707693555, 0.8490761286586697]",0.8545654700079066,"[0.8591549295774648, 0.8562956687493382, 0.850365349994705, 0.8558720745525786, 0.8490785850455412]",0.8541533215839255,"[0.8591549295774648, 0.8562956687493382, 0.850365349994705, 0.8558720745525786, 0.8490785850455412]",0.8541533215839255,"[0.8591549295774648, 0.8562956687493382, 0.850365349994705, 0.8558720745525786, 0.8490785850455412]",0.8541533215839255,"[0.8591320271816403, 0.8562928838239371, 0.8503569861588631, 0.8555892332057154, 0.849076890096753]",0.8540896040933819,"[0.8591549295774648, 0.8562956687493382, 0.850365349994705, 0.8558720745525786, 0.8490785850455412]",0.8541533215839255,"[0.8590909368222566, 0.856282259012337, 0.85039645994198, 0.855244067110031, 0.849036586593399]",0.8540100618960006,"[1119.0934188365936, 990.4502410888672, 1244.7531569004059, 1320.2911763191223, 547.531480550766]","[2.69980788230896, 2.6116576194763184, 2.9220943450927734, 2.4846415519714355, 2.6526105403900146]","[(9443, 10, 1), (9443, 10, 1), (9443, 10, 1), (9443, 10, 1), (9442, 10, 1)]"
