,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,"[0.874298088666984, 0.8589290243547569, 0.8619172015013543, 0.8670491772469984, 0.8458053137536613]",0.861599761104751,"[0.8719662328526204, 0.8546136710048071, 0.858248329229687, 0.8649314104818854, 0.8452157598499062]",0.8589950806837813,"[0.8719662328526204, 0.8546136710048071, 0.858248329229687, 0.8649314104818854, 0.8452157598499062]",0.8589950806837813,"[0.8719662328526204, 0.8546136710048071, 0.858248329229687, 0.8649314104818854, 0.8452157598499062]",0.8589950806837813,"[0.8717546763425761, 0.8542407257720609, 0.857848850227811, 0.8647830783399045, 0.8451162034164674]",0.8587487068197639,"[0.8719662328526204, 0.8546136710048071, 0.858248329229687, 0.8649314104818854, 0.8452157598499062]",0.8589950806837813,"[0.8718867343733778, 0.854981443589226, 0.8580132170653892, 0.8652159837772544, 0.8450282173657657]",0.8590251192342027,"[1155.0156998634338, 754.9204032421112, 362.2883560657501, 708.4705715179443, 403.74921679496765]","[2.2275896072387695, 2.1268439292907715, 2.1820034980773926, 2.0579888820648193, 1.9960966110229492]","[(8529, 10, 1), (8529, 10, 1), (8529, 10, 1), (8529, 10, 1), (8528, 10, 1)]"
