,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,"[0.8624482060599501, 0.8182289378652873, 0.8676038448579604, 0.8466783055575922, 0.8895771292796202]",0.856907284724082,"[0.8593337730870713, 0.809830117103744, 0.8645884875474188, 0.8426521523998021, 0.8894936500082468]",0.8531796360292567,"[0.8593337730870713, 0.809830117103744, 0.8645884875474188, 0.8426521523998021, 0.8894936500082468]",0.8531796360292567,"[0.8593337730870713, 0.809830117103744, 0.8645884875474188, 0.8426521523998021, 0.8894936500082468]",0.8531796360292567,"[0.8590865159741617, 0.8088405084048828, 0.8643042388976719, 0.8421085678495667, 0.8894748535184401]",0.8527629369289447,"[0.8593337730870713, 0.809830117103744, 0.8645884875474188, 0.8426521523998021, 0.8894936500082468]",0.8531796360292567,"[0.8596578312414196, 0.8109051666999341, 0.8645509906108672, 0.8421992989307672, 0.8893747090139875]",0.8533375992993951,"[703.4305946826935, 543.7381784915924, 639.1560771465302, 671.2705960273743, 872.0694622993469]","[1.9893803596496582, 1.7952394485473633, 1.752016544342041, 1.8551702499389648, 2.191755533218384]","[(6064, 10, 1), (6063, 10, 1), (6063, 10, 1), (6063, 10, 1), (6063, 10, 1)]"
