,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,"[0.8457979936911509, 0.8473885941153964, 0.8456443368850882, 0.8533931886068803, 0.8441241597269974]",0.8472696546051027,"[0.8457058138303505, 0.8472942920681986, 0.8448586254368315, 0.8525892195276925, 0.8438890065664054]",0.8468673914858957,"[0.8457058138303505, 0.8472942920681986, 0.8448586254368315, 0.8525892195276925, 0.8438890065664054]",0.8468673914858957,"[0.8457058138303505, 0.8472942920681986, 0.8448586254368315, 0.8525892195276925, 0.8438890065664054]",0.8468673914858957,"[0.8456985461779605, 0.8472574067010344, 0.8447708884656334, 0.8524751988741727, 0.8438364166101536]",0.846807691365791,"[0.8457058138303505, 0.8472942920681986, 0.8448586254368315, 0.8525892195276925, 0.8438890065664054]",0.8468673914858957,"[0.8457211699088374, 0.8471207339050429, 0.8448611469601386, 0.8524131119718874, 0.8437395337016155]",0.8467711392895044,"[1035.975260257721, 731.4904239177704, 1086.6016645431519, 633.5528979301453, 509.02542304992676]","[2.5236666202545166, 2.319681167602539, 2.4133424758911133, 2.392136812210083, 2.3634965419769287]","[(9443, 10, 1), (9443, 10, 1), (9443, 10, 1), (9443, 10, 1), (9442, 10, 1)]"
