,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,"[0.8708577596718152, 0.8719267468899711, 0.8727802688273166, 0.869939681866687, 0.8692109440909953]",0.870943080269357,"[0.8649314104818854, 0.8664556219955446, 0.8679798335092039, 0.8636416930472506, 0.8637429643527205]",0.865350304677321,"[0.8649314104818854, 0.8664556219955446, 0.8679798335092039, 0.8636416930472506, 0.8637429643527205]",0.865350304677321,"[0.8649314104818854, 0.8664556219955446, 0.8679798335092039, 0.8636416930472506, 0.8637429643527205]",0.865350304677321,"[0.8643766316997441, 0.8659927290854871, 0.8676517770284282, 0.863079750245173, 0.8630836486736548]",0.8648369073464973,"[0.8649314104818854, 0.8664556219955446, 0.8679798335092039, 0.8636416930472506, 0.8637429643527205]",0.865350304677321,"[0.8648495292789536, 0.8666454357905392, 0.8685975577564145, 0.8637708535321454, 0.8627636924850547]",0.8653254137686215,"[963.6944625377655, 942.9092280864716, 1493.965117931366, 572.7177627086639, 500.56641912460327]","[2.2720742225646973, 2.1864230632781982, 2.156572103500366, 2.096407651901245, 2.257031202316284]","[(8529, 10, 1), (8529, 10, 1), (8529, 10, 1), (8529, 10, 1), (8528, 10, 1)]"
